,first_group,second_group,third_group,fourth_group
248,2.375547074064823e-183,0.9998868810161824,9.895984994030728e-34,0.00011311898381769418
249,8.44697405191907e-185,0.9998660874328279,5.767627678073383e-32,0.00013391256717208244
250,2.964724550422387e-186,0.9998414601982784,3.1073561443831553e-30,0.00015853980172160026
251,1.0271001887783586e-187,0.9998122905887653,1.5536657927496916e-28,0.00018770941123473153
252,3.51225533847631e-189,0.9997777385638822,7.226250720791183e-27,0.00022226143611785151
253,1.1855056904365425e-190,0.999736808403486,3.1264206706993144e-25,0.00026319159651396737
254,3.949707104914132e-192,0.9996883198275258,1.2549835674739624e-23,0.0003116801724741582
255,1.298880297500994e-193,0.9996308737654324,4.652104009490637e-22,0.0003691262345676551
256,4.216145088991431e-195,0.9995628117901683,1.583150501202667e-20,0.0004371882098317408
257,1.3508378011371163e-196,0.999482168053954,4.915675010600298e-19,0.0005178319460460726
258,4.271997618996223e-198,0.9993866123538382,1.3846807543753615e-17,0.0006133876461618162
259,1.3335142197398977e-199,0.9992733827109841,3.52119689311711e-16,0.0007266172890153981
260,4.108673617306737e-201,0.9991392055626511,8.051338269343745e-15,0.0008607944373408295
261,1.249514228425128e-202,0.998980201334796,1.6501096197592097e-13,0.0010197986650390793
262,3.750716619044848e-204,0.9987917727786727,3.023872167203533e-12,0.0012082272183033698
